timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1644163642008,53,List Users,200,OK,Thread Group 1-36,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,53,0,0
1644163642061,53,List User JSON Extractor,200,OK,Thread Group 1-36,text,true,,1056,128,11,11,https://reqres.in/api/users?page=12,53,0,0
1644163641146,968,Home Page,200,OK,Thread Group 1-34,text,true,,29864,111,11,11,https://reqres.in/,516,0,106
1644163642117,53,List Users,200,OK,Thread Group 1-34,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,53,0,0
1644163642170,58,List User JSON Extractor,200,OK,Thread Group 1-34,text,true,,1072,128,11,11,https://reqres.in/api/users?page=12,58,0,0
1644163640544,1699,Home Page,200,OK,Thread Group 1-28,text,true,,29852,111,10,10,https://reqres.in/,1503,0,1112
1644163640345,2054,Home Page,200,OK,Thread Group 1-26,text,true,,29860,111,12,12,https://reqres.in/,1469,0,1111
1644163641444,968,Home Page,200,OK,Thread Group 1-37,text,true,,29854,111,12,12,https://reqres.in/,528,0,111
1644163642400,52,List Users,200,OK,Thread Group 1-26,text,true,,1868,127,13,13,https://reqres.in/api/users?page=1,52,0,0
1644163642412,58,List Users,200,OK,Thread Group 1-37,text,true,,1864,127,13,13,https://reqres.in/api/users?page=1,58,0,0
1644163641547,943,Home Page,200,OK,Thread Group 1-38,text,true,,29867,111,13,13,https://reqres.in/,505,0,109
1644163642453,52,List User JSON Extractor,200,OK,Thread Group 1-26,text,true,,1077,128,13,13,https://reqres.in/api/users?page=12,52,0,0
1644163642471,56,List User JSON Extractor,200,OK,Thread Group 1-37,text,true,,1060,128,12,12,https://reqres.in/api/users?page=12,56,0,0
1644163642490,53,List Users,200,OK,Thread Group 1-38,text,true,,1864,127,11,11,https://reqres.in/api/users?page=1,53,0,0
1644163642544,52,List User JSON Extractor,200,OK,Thread Group 1-38,text,true,,1069,128,12,12,https://reqres.in/api/users?page=12,52,0,0
1644163642245,395,List Users,200,OK,Thread Group 1-28,text,true,,1868,127,11,11,https://reqres.in/api/users?page=1,52,0,0
1644163641944,703,Home Page,200,OK,Thread Group 1-42,text,true,,29860,111,12,12,https://reqres.in/,526,0,105
1644163641645,1006,Home Page,200,OK,Thread Group 1-39,text,true,,29858,111,12,12,https://reqres.in/,495,0,112
1644163642640,65,List User JSON Extractor,200,OK,Thread Group 1-28,text,true,,1073,128,12,12,https://reqres.in/api/users?page=12,65,0,0
